Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1318308,1424,-18100,272,-17500,2415,-18504
1318324,1720,-22084,696,-16593,-5143,-21377
1318336,3420,-24580,1324,-15675,-12774,-20060
1318348,7552,-25732,3172,-12788,-21064,-20116
1318360,17376,-25744,5128,-9726,-26723,-21866
1318372,29680,-24960,8856,-7410,-27862,-23902
1318384,32767,-23416,11632,-7437,-27838,-24307
1318398,32767,-21128,14784,-6701,-32638,-25326
1318410,31332,-22340,19460,-3444,-32768,-28040
1318422,32767,-28088,27336,140,-32768,-29578
1318434,32720,-32768,32767,3340,-32768,-27845
1318450,28252,-32768,29896,4054,-32768,-19873
1318462,25044,-32696,24264,1811,-32768,-12568
1318474,22740,-31128,23208,-3444,-32768,-4502
1318486,18280,-23036,18312,-16496,-32768,6484
1318498,6008,-19352,14448,-29611,-32768,16891
1318510,2016,-24460,25148,-32768,-24646,32767
1318524,-10776,-32768,29432,-32768,-9686,32767
1318536,3176,-32768,32767,-32768,-7186,32767
1318548,15684,-32768,32767,-32768,-4894,32767
1318560,18640,-32676,32767,-32768,-7141,32767
1318576,6932,-32768,30308,-32768,-19400,32767
1318588,11444,-32768,30092,-32768,-23690,32767
1318600,15796,-32768,30688,-32768,-23972,32767
1318612,17112,-32768,22056,-32768,-23913,32767
1318624,7656,-25664,10936,-32768,-32768,32767
1318636,9592,-32768,1916,-32768,-32768,32767
1318648,7416,-32640,3472,-32768,-32768,32767
1318660,6820,-32768,8252,-31535,-32768,32767
1318672,8824,-25352,14224,-27915,-32768,32767
1318686,24256,-17596,4484,-25778,-32768,32767
1318702,20252,-7800,32767,-32768,-26856,32767
1318714,7652,-32768,32767,-32768,-11352,32767
1318726,-23360,-17508,31776,-32768,-2321,32767
1318738,-31064,-12928,32767,-31518,-8501,32767
1318750,-20328,-23692,32767,-20721,-14530,32767
1318762,-16264,-26100,32767,-14928,-11100,32767
1318774,-19804,-28488,32767,-9002,-4882,32767
1318786,-27496,-32768,32767,-2892,-2900,32767
1318798,-26292,-32768,32767,5047,-6607,32767
1318812,-28992,-31976,32767,19658,-15011,32767
1318828,-22740,-32768,32767,32767,-32242,32767
1318840,-15012,-32768,32767,32767,-32768,32767
1318852,-5832,-32768,27764,32767,-32768,32767
1318864,4128,-32768,21776,32767,-32768,26318
1318876,14520,-32768,18516,32767,-32768,13510
1318888,22056,-32768,17528,32767,-32768,2912
1318900,22016,-32768,16436,32767,-32768,-4509
1318912,18420,-32768,14768,32767,-27010,-10425
1318924,15760,-32768,14456,32767,-19397,-15487
1318938,11036,-32768,11860,32767,-12287,-17853
1318954,3772,-32768,2964,32767,-10179,-17746
1318966,-2204,-32768,-4132,32767,-13927,-14888
1318978,-9648,-32768,-11072,32767,-20542,-12483
1318990,-15344,-32768,-17208,32767,-31191,-11662
1319002,-15840,-32768,-16548,32767,-32768,-14110
1319014,-14116,-32768,-11652,32767,-32768,-18382
1319026,-16996,-32768,-6828,32767,-32768,-19938
1319038,-19436,-32768,-4632,32767,-32768,-19868
1319050,-21716,-31808,-4588,32767,-32768,-17963
1319062,-21544,-27984,-5076,32767,-32768,-17733
1319080,-27448,-23224,-8220,29745,-32768,-19896
1319092,-32768,-21292,-10404,23784,-31457,-21091
1319104,-32768,-18284,-7532,18434,-32176,-23509
1319116,-32768,-15992,-1104,14481,-30089,-23845
1319128,-32768,-13516,4272,12297,-28044,-21751
1319140,-32768,-13324,6340,10547,-26805,-19479
1319152,-31932,-10976,6320,9321,-28268,-15748
1319164,-27288,-8732,4564,8758,-28273,-14886
1319176,-22336,-4788,5604,7327,-23519,-14208
1319188,-20964,0,7924,4253,-15486,-11354
1319206,-24656,-1100,9276,895,-10565,-4914
1319218,-28252,-4052,12828,814,-14514,-1712
1319229,-26636,-6532,14756,2914,-21017,-729
1319241,-19348,-6672,15848,5724,-23711,-137
1319253,-8292,-4580,15016,8519,-25715,-2319
1319265,-7712,2792,16116,8339,-24699,-3447
1319277,-1980,4584,17508,8842,-21498,-7172
1319289,-2964,3968,18872,8426,-15805,-9549
1319301,-3368,1356,20416,9479,-13297,-11335
1319313,-808,-3980,19368,11883,-13231,-12450
1319329,-5068,3308,18520,14876,-15430,-11564
