Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1182800,-12424,-5800,11720,-17554,15472,4209
1182812,-6896,-11080,9392,-19358,18350,3418
1182823,-9880,-10208,6712,-20176,20394,1770
1182846,-13960,-12432,2724,-23005,21747,-1616
1182858,-16080,-12276,3096,-23901,20479,-2368
1182870,-18128,-12724,2572,-23103,15916,-3025
1182882,-18200,-12952,2828,-22089,9722,-4005
1182894,-15028,-12856,4428,-21749,6818,-4938
1182906,-10240,-14428,5188,-21733,4653,-6695
1182918,-5724,-16136,5624,-22510,5311,-6946
1182934,-2356,-21368,4440,-23312,5167,-9524
1182946,-3196,-21300,3876,-21812,482,-12326
1182958,304,-22760,7360,-18970,-4979,-16159
1182970,9344,-26020,5900,-15074,-11996,-21245
1182982,13636,-29596,7924,-13933,-20554,-19394
1182994,17676,-28216,11496,-9836,-27416,-21985
1183008,24372,-27528,14748,-5256,-32768,-26984
1183020,32012,-27504,18900,-2599,-32768,-29904
1183032,32767,-28024,28748,656,-32768,-32768
1183044,31640,-31024,32767,3346,-32768,-28765
1183060,17520,-32768,32767,10166,-32768,-24955
1183072,19652,-32768,32767,13162,-32768,-21559
1183084,32404,-31312,32767,10224,-32768,-11216
1183096,32196,-23512,29756,3148,-32768,-2608
1183108,28020,-22292,30952,-6890,-32768,4246
1183120,15112,-19604,30300,-20401,-15039,18152
1183134,-20624,-12328,16724,-32768,8829,32767
1183146,-32768,-14244,15700,-32768,-853,32767
1183158,-8268,-26036,29004,-32768,-6665,32767
1183170,-6256,-32768,32767,-32768,-794,32767
1183186,8936,-32132,32767,-32768,-12077,32767
1183198,3884,-32768,32767,-32768,-10617,32767
1183210,7732,-32768,29572,-32768,-13828,32767
1183222,9640,-32768,29880,-32768,-19925,32767
1183234,15184,-32768,27892,-32768,-19798,32767
1183246,3768,-32768,14108,-32768,-19530,32767
1183260,-684,-32768,6920,-32768,-32768,32767
1183272,13248,-32768,10772,-32768,-32768,32767
1183284,20332,-30516,10076,-32768,-32768,32767
1183296,21388,-22912,25796,-32768,-32768,32767
1183312,31100,-8584,31396,-32768,-15822,32767
1183324,32767,-11304,32767,-32768,1259,32767
1183336,7156,4556,32767,-32768,878,25577
1183348,-29340,-24540,31392,-32768,13203,30495
1183360,-32768,-23448,32767,-26770,364,27876
1183372,-23120,-26692,32767,-10166,-16334,20848
1183384,3528,-25472,32767,4483,-16898,16560
1183396,10332,-19072,32767,13557,-9091,11664
1183408,6004,-26100,32767,20562,-4723,9441
1183422,3700,-21832,32767,32767,-1040,806
1183438,8772,-15300,32767,32767,2209,-6319
1183450,15112,-11212,32767,32767,6231,-10752
1183462,18568,-9628,32767,32767,11946,-13663
1183474,21300,-9120,32767,32767,17624,-16127
