Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1055400,-2240,6240,15472,461,1067,612
1055412,-2360,6660,15340,520,675,621
1055428,-2464,7104,15232,518,604,632
1055440,-2536,7448,15212,479,546,704
1055452,-2720,7536,15028,491,569,812
1055464,-3072,7676,14844,463,469,928
1055476,-3152,7632,14972,478,101,1101
1055488,-3100,7464,14680,511,-711,1254
1055500,-3052,7308,14736,600,-1488,1425
1055512,-3020,7472,14632,612,-2127,1639
1055524,-2992,7856,14412,528,-2651,1788
1055536,-2964,7840,14616,398,-2735,1871
1055554,-2648,8008,15144,78,-2298,1929
1055566,-2548,8152,15192,-88,-2236,1987
1055578,-2652,8120,15536,-235,-1975,1975
1055590,-2532,8272,15596,-310,-1719,2106
1055602,-2592,8468,15616,-467,-1758,2270
1055614,-2604,8488,15372,-600,-1726,2406
1055626,-2656,8896,15380,-691,-1453,2588
1055638,-2628,9224,15020,-671,-1152,2672
1055650,-2608,8964,14692,-569,-1116,2684
1055662,-2444,8584,14228,-480,-1247,2639
1055680,-2060,7880,14468,-1095,-892,2631
1055692,-1740,6696,14504,-1816,-164,2740
1055704,-1716,6044,14708,-2197,446,2895
1055716,-2260,5472,14892,-2258,659,3119
1055728,-2748,5180,15112,-1966,192,3319
1055740,-3096,6188,15296,-1561,-414,3522
1055752,-3140,7472,15236,-1323,-804,3788
1055764,-3100,8452,15040,-1459,-849,3911
1055776,-2676,8784,15008,-1785,-365,3782
1055788,-2324,8836,15012,-2073,288,3687
1055804,-1900,9076,14688,-2165,1039,3654
1055816,-1616,9296,14240,-2265,1695,3593
1055828,-1408,9024,13948,-2528,2750,3606
1055840,-960,8612,13680,-2908,4294,3392
1055854,-884,8016,14024,-3276,5762,2905
1055866,-936,7544,14300,-3708,6620,2559
1055878,-1052,6652,14688,-3805,7192,2277
1055890,-1544,6088,14940,-3530,7121,2185
1055902,-2288,5820,14956,-3190,5747,2182
1055914,-2372,5752,14488,-2728,3729,2266
1055930,-2020,6480,15360,-2226,1506,2155
1055942,-1648,6492,16052,-1998,426,2046
1055954,-1388,6020,16788,-1755,19,1861
1055966,-1332,6144,17176,-1481,38,1620
1055978,-1732,6556,17260,-1130,193,1313
1055990,-2016,6672,17256,-693,19,962
1056002,-2272,6476,17088,-317,-379,727
1056016,-2508,6384,16748,244,-1110,592
1056028,-2356,6556,16492,604,-2104,605
1056040,-2480,6716,16264,877,-3322,831
1056056,-2224,6932,15936,1243,-5299,1083
1056068,-1880,7420,16264,1222,-6143,1167
1056080,-1212,7476,16936,1097,-6131,1153
1056092,-540,7400,17456,808,-5288,1269
1056104,-252,7176,17540,643,-3741,1383
1056116,-460,7500,17368,451,-2287,1472
1056128,-936,7824,16972,421,-1504,1526
1056140,-1088,7848,16888,442,-1198,1633
1056152,-1260,7912,16440,629,-1032,1747
1056164,-1440,7964,16408,949,-1189,1706
1056182,-1004,7864,15724,1110,-2126,1654
1056194,-296,7556,15848,1036,-1938,1371
1056206,444,6668,15900,992,-470,1098
1056218,44,6424,15468,914,1124,1003
1056230,-860,6560,15016,1058,2076,764
1056242,-1364,6636,14720,1280,2211,637
1056254,-1936,7084,14220,1302,1580,937
1056266,-2252,7140,13768,1406,591,1383
1056278,-2144,7640,13812,1412,-284,1835
1056290,-1440,8008,14228,1332,-342,1951
1056308,-876,9160,14172,594,1460,1619
1056320,-420,9164,13880,26,3481,986
1056332,-76,9140,13652,-921,5724,422
1056344,-140,8876,13528,-1980,7752,-141
1056356,-908,7740,13200,-2635,9179,-112
1056368,-2336,7544,12688,-2752,9413,-187
1056380,-2824,8820,12684,-2641,9272,-521
1056392,-3052,9944,11924,-2765,8943,-849
1056404,-2812,10480,11448,-3387,8860,-921
1056416,-2424,10952,11388,-4487,9017,-915
1056432,-2392,10864,11592,-6944,10374,-654
1056444,-2164,10204,12300,-8355,11872,-832
1056456,-2036,10196,12672,-9508,13405,-1046
